provider_id,qr_rating,program_status,registration_fee,activity_fee,operating_months,operating_days,operating_hours,licensed_capacity,pre_k_slots_available,has_liability_insurance,non_profit,accepts_children_new,accepts_children_full_time,accepts_children_part_time,ages_served_infant_0_to_12_months,ages_served_toddler_13mos_to_2yrs,ages_served_preschool_3yrs_to_4yrs,ages_served_pre_k_served,ages_served_school_age_5yrs_plus,has_transport_to_from_home,has_transport_to_from_school,has_transport_afterschool_only,has_transport_georgia_pre_k_only,has_transport_near_public_transport,has_transport_schoolbus,has_transport_fieldtrips,has_transport_before_after_school,has_meal_breakfast,has_meal_lunch,has_meal_dinner,has_meal_am_snack,has_meal_pm_snack,has_special_diets,has_infant_meals,has_parent_provided_meals,has_summer_camp,has_summer_camp_before_care,has_summer_camp_after_care,has_services_caps,has_services_headstart,has_services_after_school_only,has_services_religion,has_services_cacfp,has_services_school_age_summer_care,has_services_drop_in_care,has_services_sfsp,has_services_evening_care,environment_has_no_pets,environment_has_provide_your_own_equipment,environment_has_sports_fields,environment_has_video_surveillance,environment_has_outdoor_play_area,environment_has_secure_access,environment_has_tennis_courts,environment_has_webcam_for_parents,environment_has_pools,environment_has_smoke_free,activities,other_child_care_types,financial_information,languages_offered,special_hours,curriculum,family_engagement,accreditation_status,weekly_full_day_under_1_year,vacancies_under_1_year,#_of_rooms_under_1_year,staff_child_ratio_under_1_year,daily_drop_in_care_under_1_year,weekly_full_day_1_year,vacancies_1_year,#_of_rooms_1_year,staff_child_ratio_1_year,daily_drop_in_care_1_year,weekly_full_day_2_years,vacancies_2_years,#_of_rooms_2_years,staff_child_ratio_2_years,daily_drop_in_care_2_years,weekly_full_day_3_years,vacancies_3_years,#_of_rooms_3_years,staff_child_ratio_3_years,daily_drop_in_care_3_years,weekly_full_day_4_years,weekly_before_school_4_years,weekly_after_school_4_years,vacancies_4_years,#_of_rooms_4_years,staff_child_ratio_4_years,daily_drop_in_care_4_years,weekly_full_day_5_years_kindergarten,weekly_before_school_5_years_kindergarten,weekly_after_school_5_years_kindergarten,vacancies_5_years_kindergarten,#_of_rooms_5_years_kindergarten,staff_child_ratio_5_years_kindergarten,daily_drop_in_care_5_years_kindergarten,day_camp_(min-max)_5_years_kindergarten,weekly_before_school_5_years_and_older,weekly_after_school_5_years_and_older,vacancies_5_years_and_older,#_of_rooms_5_years_and_older,staff_child_ratio_5_years_and_older,daily_drop_in_care_5_years_and_older,day_camp_(min-max)_5_years_and_older,2026_compliance_total_rule_violations,2026_compliance_total_rules_met,2026_compliance_activities_and_equipment_rules_met,2026_compliance_activities_and_equipment_rules_total,2026_compliance_children's_records_rules_met,2026_compliance_children's_records_rules_total,2026_compliance_evening_care_rules_met,2026_compliance_evening_care_rules_total,2026_compliance_facility_rules_met,2026_compliance_facility_rules_total,2026_compliance_food_service_rules_met,2026_compliance_food_service_rules_total,2026_compliance_health_and_hygiene_rules_met,2026_compliance_health_and_hygiene_rules_total,2026_compliance_organization_rules_met,2026_compliance_organization_rules_total,2026_compliance_policies_and_procedures_rules_met,2026_compliance_policies_and_procedures_rules_total,2026_compliance_safety_rules_met,2026_compliance_safety_rules_total,2026_compliance_staff_records_rules_met,2026_compliance_staff_records_rules_total,2026_compliance_staffing_and_supervision_rules_met,2026_compliance_staffing_and_supervision_rules_total,2026_compliance_sleeping_and_resting_equipment_rules_met,2026_compliance_sleeping_and_resting_equipment_rules_total,compliance,2025_compliance_total_rule_violations,2025_compliance_total_rules_met,2025_compliance_activities_and_equipment_rules_met,2025_compliance_activities_and_equipment_rules_total,2025_compliance_children's_records_rules_met,2025_compliance_children's_records_rules_total,2025_compliance_evening_care_rules_met,2025_compliance_evening_care_rules_total,2025_compliance_facility_rules_met,2025_compliance_facility_rules_total,2025_compliance_food_service_rules_met,2025_compliance_food_service_rules_total,2025_compliance_health_and_hygiene_rules_met,2025_compliance_health_and_hygiene_rules_total,2025_compliance_organization_rules_met,2025_compliance_organization_rules_total,2025_compliance_policies_and_procedures_rules_met,2025_compliance_policies_and_procedures_rules_total,2025_compliance_safety_rules_met,2025_compliance_safety_rules_total,2025_compliance_staff_records_rules_met,2025_compliance_staff_records_rules_total,2025_compliance_staffing_and_supervision_rules_met,2025_compliance_staffing_and_supervision_rules_total,2025_compliance_sleeping_and_resting_equipment_rules_met,2025_compliance_sleeping_and_resting_equipment_rules_total,2026_compliance_licensure_rules_met,2026_compliance_licensure_rules_total,2026_compliance_safety_and_discipline_rules_met,2026_compliance_safety_and_discipline_rules_total,2026_compliance_staff:child_ratios_and_supervision_rules_met,2026_compliance_staff:child_ratios_and_supervision_rules_total,2025_compliance_licensure_rules_met,2025_compliance_licensure_rules_total,2025_compliance_safety_and_discipline_rules_met,2025_compliance_safety_and_discipline_rules_total,2025_compliance_staff:child_ratios_and_supervision_rules_met,2025_compliance_staff:child_ratios_and_supervision_rules_total,2024_compliance_total_rule_violations,2024_compliance_total_rules_met,2024_compliance_activities_and_equipment_rules_met,2024_compliance_activities_and_equipment_rules_total,2024_compliance_children's_records_rules_met,2024_compliance_children's_records_rules_total,2024_compliance_evening_care_rules_met,2024_compliance_evening_care_rules_total,2024_compliance_facility_rules_met,2024_compliance_facility_rules_total,2024_compliance_food_service_rules_met,2024_compliance_food_service_rules_total,2024_compliance_health_and_hygiene_rules_met,2024_compliance_health_and_hygiene_rules_total,2024_compliance_organization_rules_met,2024_compliance_organization_rules_total,2024_compliance_policies_and_procedures_rules_met,2024_compliance_policies_and_procedures_rules_total,2024_compliance_safety_rules_met,2024_compliance_safety_rules_total,2024_compliance_staff_records_rules_met,2024_compliance_staff_records_rules_total,2024_compliance_staffing_and_supervision_rules_met,2024_compliance_staffing_and_supervision_rules_total,2024_compliance_sleeping_and_resting_equipment_rules_met,2024_compliance_sleeping_and_resting_equipment_rules_total,ages_served_other_than_pre_k,provider_type,geo_county,geo_region
5156,2,Open,75.0,0.0,Year Round,Mon - Fri,Weekday: 06:30 AM - 06:00 PM,Licensed Capacity: 41,,Yes,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,,Before-school Program	After-school Program	Summer Camp,Multi-Child Discount,,Drop in	Open school holidays	Open school breaks,Creative Curriculum,"Communication using flyers, newsletters, phone calls, e-mails, etc.",,270.0,,,1:6,75.0,240.0,,,1:8,65.0,225.0,,,1:10,65.0,195.0,,,1:15,65.0,195.0,45.0,85.0,,,1:18,65.0,,,,,,,,,45.0,85.0,,,1:25,65.0,other,7.0,336.0,32.0,32.0,12.0,12.0,4.0,4.0,35.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,71.0,73.0,9.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_75,region_ce
3333,1,Open,65.0,0.0,Year Round,Mon - Fri,Weekday: 06:30 AM - 06:30 PM,Licensed Capacity: 82,,Yes,False,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,other,After-school Program	Summer Camp,Multi-Child Discount	Scholarship,English (Spoken by Staff),Open school holidays	Open school breaks,other,other,,,,,,,275.0,,,1:8,75.0,275.0,,,1:8,75.0,250.0,,,1:13,60.0,250.0,,85.0,,,1:13,60.0,,,,,,,,,,85.0,,,1:20,50.0,$250.00-$250.00,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_80,region_cw
4746,1,Open,0.0,0.0,Year Round,Mon - Fri,Weekday: 07:00 AM - 03:00 PM,Licensed Capacity: 195,,Yes,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,,Head Start - GAHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,342.0,32.0,32.0,12.0,12.0,4.0,4.0,38.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_sw
4020,2,Open,0.0,0.0,"JAN, FEB, MAR, APR, MAY, AUG, SEP, OCT, NOV, DEC",Mon - Fri,other,Licensed Capacity: 51,,Yes,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,Academic	Field Trips,Head Start - GAHS,,English (Taught and Spoken by Staff)	Spanish (Taught),,other,"Communication using flyers, newsletters, phone calls, e-mails, etc.	Parent space/corner with resources available	Annual open house and regular parent meeting activities	Parent work schedules considered when planning parent events	Monthly program calendar available in print and online	Younger siblings welcomed at no cost during parent meetings	Surveys done periodically for program feedback",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_sw
8043,2,Open,70.0,0.0,Year Round,Mon - Fri,Weekday: 07:00 AM - 06:00 PM,Licensed Capacity: 103,10,Yes,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)	Field Trips",Before-school Program	After-school Program	Summer Camp	Georgia's Pre-K,,English (Taught and Spoken by Staff),Open school holidays	Open school breaks,Creative Curriculum,"Communication using flyers, newsletters, phone calls, e-mails, etc.	Annual open house and regular parent meeting activities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,341.0,32.0,32.0,12.0,12.0,4.0,4.0,37.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_51,region_nw
2094,3,Open,55.0,0.0,"JAN, FEB, MAR, APR, MAY, AUG, SEP, OCT, NOV, DEC",Mon - Fri,other,Licensed Capacity: 227,,Yes,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)	Specialty (equestrian, computer)	STEM (Science, Technology, Engineering, Math)",After-school Program,Scholarship	Sliding Scale Fee,English (Spoken by Staff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_51,region_nw
8009,2,Open,55.0,0.0,Year Round,Mon - Fri,Weekday: 02:00 PM - 06:30 PM,other,,Yes,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,Scholarship	Sliding Scale Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,342.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,72.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_51,region_nw
6175,2,Open,105.0,100.0,Year Round,Mon - Fri,other,Licensed Capacity: 31,,No,,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)",After-school Program,,English (Spoken by Staff),Drop in	Open school breaks,Creative Curriculum,"Communication using flyers, newsletters, phone calls, e-mails, etc.",,,,,,,170.0,,,1:4,60.0,170.0,,,1:2,60.0,170.0,,,1:12,60.0,170.0,,,,,1:12,60.0,,,,,,,,,,75.0,,,1:1,60.0,other,2.0,341.0,32.0,32.0,12.0,12.0,4.0,4.0,38.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,72.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_8,region_se
6549,2,Open,0.0,0.0,other,Mon - Fri,Weekday: 08:00 AM - 03:00 PM,Licensed Capacity: 81,,Yes,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,Academic	Field Trips,Head Start - GAHS,,,,Learn Every Day,"Communication using flyers, newsletters, phone calls, e-mails, etc.	Parent space/corner with resources available	Annual open house and regular parent meeting activities	Parent work schedules considered when planning parent events	Monthly program calendar available in print and online	Take-home activities offered to support children’s learning	Younger siblings welcomed at no cost during parent meetings	Surveys done periodically for program feedback	Families share their cultural traditions annually",,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,342.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,45.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_sw
4347,1,Open,50.0,0.0,Year Round,Mon - Fri,Weekday: 06:30 AM - 06:00 PM,Licensed Capacity: 116,other,Yes,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,Academic,Before-school Program	After-school Program	Summer Camp	Georgia's Pre-K,Multi-Child Discount,Spanish (Taught),Drop in	Open school breaks,other,"Communication using flyers, newsletters, phone calls, e-mails, etc.",,160.0,,1.0,1:6,50.0,145.0,,1.0,1:5,40.0,130.0,,2.0,1:7,40.0,120.0,,1.0,1:12,40.0,110.0,75.0,75.0,,2.0,1:11,40.0,110.0,75.0,75.0,,4.0,1:15,40.0,other,65.0,75.0,,3.0,1:25,40.0,$105.00-$105.00,17.0,326.0,30.0,32.0,12.0,12.0,4.0,4.0,30.0,39.0,37.0,37.0,32.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,69.0,73.0,9.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_75,region_ce
7621,2,Open,100.0,0.0,Year Round,Mon - Fri,Weekday: 06:30 AM - 06:00 PM,Licensed Capacity: 172,,Yes,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,other,,Multi-Child Discount,English (Taught and Spoken by Staff),Open school holidays	Open school breaks,Scholastic Curriculum,"Communication using flyers, newsletters, phone calls, e-mails, etc.",,185.0,,2.0,1:6,,185.0,,3.0,1:7,,175.0,,1.0,1:9,,175.0,,1.0,1:14,,175.0,,,,1.0,1:17,,,,,,,,,,,,,,,,,4.0,339.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,31.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,72.0,73.0,10.0,10.0,16.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_sw
8100,2,Open,45.0,0.0,"JAN, FEB, MAR, APR, MAY, JUN, SEP, OCT, NOV, DEC",Mon - Fri,Weekday: 06:30 AM - 06:00 PM,Licensed Capacity: 50,,Yes,,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,Multi-Child Discount	Scholarship,English (Spoken by Staff),,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,,,1:15,,,,,,,,,,65.0,65.0,,,1:15,,$0.00-$0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,Good-Standing,1.0,339.0,32.0,32.0,12.0,12.0,4.0,4.0,38.0,39.0,37.0,37.0,32.0,32.0,26.0,26.0,12.0,12.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_47,region_ce
1499,1,Open,45.0,0.0,"JAN, FEB, MAR, APR, MAY, AUG, SEP, OCT, NOV, DEC",Mon - Fri,Weekday: 06:30 AM - 06:00 PM,Licensed Capacity: 175,,Yes,,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,,After-school Program,Multi-Child Discount	Scholarship,English (Spoken by Staff),,,,,,,,,,,,,,,,,,,,,,,,,,65.0,65.0,,,1:15,,,,,,,,,,65.0,65.0,,,1:15,,$0.00-$0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,Good-Standing,5.0,335.0,32.0,32.0,12.0,12.0,4.0,4.0,36.0,39.0,37.0,37.0,32.0,32.0,26.0,26.0,12.0,12.0,46.0,46.0,73.0,73.0,8.0,10.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_47,region_ce
3415,2,Open,55.0,0.0,Year Round,Mon - Fri,Weekday: 02:00 PM - 06:30 PM,Licensed Capacity: 253,,Yes,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Academic,After-school Program,Multi-Child Discount	Scholarship	Sliding Scale Fee,English (Spoken by Staff),,,"Communication using flyers, newsletters, phone calls, e-mails, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_51,region_nw
5854,1,Open,100.0,60.0,Year Round,Mon - Fri,Weekday: 07:00 AM - 05:30 PM,Licensed Capacity: 83,,Yes,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,,After-school Program,Multi-Child Discount,English (Taught and Spoken by Staff),Open school breaks,Pinnacle Curriculum,,,185.0,,1.0,1:6,,175.0,,1.0,1:8,,175.0,,1.0,1:10,,175.0,,1.0,1:10,,175.0,,,,2.0,1:10,,,,,,,,,,,,,1.0,,,$0.00-$0.00,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_nw
6030,2,Open,0.0,0.0,Year Round,Mon - Fri,Weekday: 07:30 AM - 02:30 PM,Licensed Capacity: 61,12.0,Yes,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,Academic,Head Start - GAHS	Georgia's Pre-K,,English (Taught and Spoken by Staff),,Creative Curriculum for Preschool,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0.00-$0.00,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_43,region_sw
30,2,Open,0.0,0.0,Year Round,Mon - Fri,Weekday: 07:30 AM - 02:30 PM,Licensed Capacity: 83,7.0,Yes,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)	Specialty (equestrian, computer)",Head Start - GAHS	Georgia's Pre-K,,English (Taught and Spoken by Staff)	Spanish (Taught),,Creative Curriculum for Preschool,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,340.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,31.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,9.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_43,region_sw
3865,2,Open,0.0,0.0,"JAN, FEB, MAR, APR, AUG, SEP, OCT, NOV, DEC",Mon - Fri,Weekday: 07:30 AM - 02:30 PM,Licensed Capacity: 31,,Yes,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,Academic,Head Start - GAHS,,Spanish (Taught and Spoken by Staff)	English (Taught and Spoken by Staff),,Creative Curriculum for Preschool,"Accommodates languages spoken by the families served	Communication using flyers, newsletters, phone calls, e-mails, etc.	Interpreter used for non-English speaking families as needed	Parent space/corner with resources available	Annual open house and regular parent meeting activities	Parent work schedules considered when planning parent events	Monthly program calendar available in print and online	Surveys done periodically for program feedback	Families share their cultural traditions annually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_43,region_sw
2405,2,Open,0.0,0.0,"JAN, FEB, MAR, APR, AUG, SEP, OCT, NOV, DEC",Mon - Fri,Weekday: 07:30 AM - 02:30 PM,Licensed Capacity: 58,,Yes,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)",Head Start - GAHS,,English (Taught and Spoken by Staff),,Creative Curriculum for Preschool,"Accommodates languages spoken by the families served	Communication using flyers, newsletters, phone calls, e-mails, etc.	Interpreter used for non-English speaking families as needed	Parent space/corner with resources available	Annual open house and regular parent meeting activities	Parent work schedules considered when planning parent events	Monthly program calendar available in print and online	Surveys done periodically for program feedback	Families share their cultural traditions annually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,33.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_4,region_se
3850,2,Open,60.0,0.0,Year Round,Mon - Fri,Weekday: 06:30 AM - 05:30 PM,other,,Yes,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,"Academic	Creative Expression (art, ceramics, dance, drama, music, photography, singing)",After-school Program,,English (Taught and Spoken by Staff)	Spanish (Taught),,other,"Communication using flyers, newsletters, phone calls, e-mails, etc.	Monthly program calendar available in print and online",,105.0,,1.0,1:6,,100.0,,2.0,1:8,,100.0,,1.0,1:10,,95.0,,1.0,1:15,,,,65.0,,1.0,1:11,,,,,,,,,,,65.0,,,,,other,1.0,342.0,32.0,32.0,12.0,12.0,4.0,4.0,39.0,39.0,37.0,37.0,32.0,33.0,26.0,26.0,14.0,14.0,46.0,46.0,73.0,73.0,10.0,10.0,17.0,17.0,Good-Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,CCLC,county_53,region_sw
