provider_id,qr_rating,licensed_capacity,license_prior_capacity,total_available_slots,age_min_months,age_max_months,hours_days_open,hours_weekly_hours,initial_license_year,subsidy_participation,food_program_participation,funded_head_start,funded_early_head_start,funded_eceap,formerly_licensed,excluded_from_public_search,tribal_ea_shown,display_on_map,opt_in_map,license_update_approved,has_phone,has_website,has_certifications,has_tribal_info,num_complaints,num_valid_complaint_issues,num_self_reported_complaints,num_serious_injuries,has_serious_injury,num_inspections,num_virtual_inspections,num_licenses,num_open_licenses,num_closed_licenses,num_contacts,agegroup_infant,agegroup_preschool,agegroup_school_age,agegroup_toddler,certtype_certified,certtype_licensed,certtype_payment_only,factype_child_care_center,factype_family_child_care_home,langinstr_american_sign_language,langinstr_arabic,langinstr_chinese_mandarin,langinstr_english,langinstr_french,langinstr_somali,langinstr_spanish,langinstr_tagalog,language_american_sign_language,language_amharic,language_arabic,language_chinese_cantonese,language_chinese_mandarin,language_english,language_farsi,language_filipino,language_french,language_hindi,language_japanese,language_korean,language_oromo,language_other,language_pashto,language_persian,language_polish,language_portugese,language_punjabi,language_russian,language_somali,language_spanish,language_swahili,language_tagalog,language_telugu,language_tigrinya,language_ukrainian,language_urdu,language_vietnamese,licstatus_closed,licstatus_open,licstatus_open_certified,licstatus_open_payment_only,lictype_full,lictype_initial,slotavail_infant,slotavail_preschool,slotavail_school_age,slotavail_slots_available,slotavail_toddler,spec_accreditation,spec_child_outcomes,spec_curriculum_and_staff_supports,spec_family_engagement_and_partnerships,spec_interactions_and_environment,spec_professionalism,status_closed,status_open,geo_region_1,geo_region_2,geo_region_3,geo_region_4,geo_region_5,geo_region_6,langinstr_other,licstatus_other
1074,3,12,12,5,0,156,0,,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1208,3,10,10,,24,156,5,50.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,7,1,6,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6630,3,12,12,0,11,156,5,57.5,1999,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7746,3,12,12,4,0,156,6,99.92,1995,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,3,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1147,3,70,70,40,12,156,5,57.5,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,2,4,0,0,False,6,0,8,1,7,2,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4174,3,12,12,4,0,96,5,55.0,1996,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,0,0,0,0,False,5,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
344,3,12,12,0,0,156,5,50.0,1996,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,0,0,0,0,False,4,0,6,1,5,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10297,3,140,140,10,1,156,5,60.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,2,5,0,1,True,7,0,4,1,3,5,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7591,3,51,61,,1,72,5,55.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1,2,1,0,False,4,0,6,1,5,3,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6831,3,12,12,4,0,156,6,75.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,3,1,2,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2899,3,11,11,,0,156,7,167.88,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,7,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4104,3,12,12,,0,156,5,55.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,6,1,5,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6309,3,12,12,4,0,156,5,45.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4296,4,54,54,,1,156,7,84.0,1993,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,1,1,0,0,False,6,0,4,1,3,3,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8096,3,60,60,,12,72,5,50.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,3,1,2,2,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8693,3,12,12,,0,156,5,52.5,1996,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,0,0,0,0,False,8,0,5,0,5,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6002,3,12,12,,0,156,5,50.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8772,3,8,8,,0,156,5,55.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6634,3,12,12,,0,156,7,167.88,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9467,3,8,8,3,24,156,6,73.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,4,1,3,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3281,3,12,12,,0,156,7,98.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,10,1,9,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9598,3,8,8,,0,156,5,65.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8290,3,12,12,2,0,156,5,50.0,1996,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2152,3,79,79,10,12,156,5,57.5,1996,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,1,1,1,1,True,6,0,3,1,2,3,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
10258,3,41,41,0,30,156,5,52.5,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,4,1,3,2,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2356,3,12,12,,0,156,7,167.88,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3369,3,12,12,1,0,156,5,60.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
7255,3,12,12,,1,156,7,167.88,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
9295,3,37,37,,12,96,5,55.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,3,1,2,2,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2712,3,133,96,,1,156,5,60.0,1996,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,4,7,2,1,True,8,0,4,1,3,2,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
8892,3,12,12,0,0,156,5,119.92,1996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,1,2,0,0,False,4,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
360,3,12,12,,0,156,5,80.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1721,3,12,12,,0,156,5,60.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,7,1,6,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1718,3,12,12,0,0,156,5,50.0,1997,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4305,3,12,12,1,0,156,5,44.5,1996,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,6,1,5,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
574,3,146,146,0,1,156,5,60.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1,3,0,0,False,5,0,3,1,2,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
817,4,65,65,65,1,72,5,50.0,1996,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,5,1,4,3,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2355,3,80,80,20,12,156,5,50.0,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,2,4,0,0,False,6,0,3,1,2,2,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
368,3,12,12,4,0,156,0,,1997,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,1,1,1,0,False,4,0,5,0,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1272,3,8,6,,0,156,0,,1996,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1044,3,12,12,4,0,156,5,60.0,1996,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,0,0,0,0,False,6,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8260,3,54,54,,1,72,5,55.0,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,1,2,0,0,False,6,0,4,1,3,2,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1819,3,79,79,0,1,156,5,62.5,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,2,2,1,0,False,7,0,6,1,5,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5017,3,12,12,0,0,156,5,50.0,1998,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,2,1,1,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7522,2,12,12,,0,156,0,,1997,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,0,0,0,0,False,2,0,7,0,7,1,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
104,5,92,92,6,0,156,5,57.5,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,1,1,0,0,False,6,0,4,1,3,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
5987,3,12,12,,0,156,5,55.0,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
8307,3,55,55,3,12,156,5,57.5,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,4,0,8,1,7,3,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1687,3,12,12,2,0,156,5,55.0,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9143,3,9,9,2,0,156,7,108.5,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,9,0,7,1,6,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1611,4,14,14,,1,60,5,41.67,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,5,1,4,2,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2780,3,12,12,3,0,156,5,70.0,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,8,1,7,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1454,3,12,12,,0,156,7,112.0,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,5,1,4,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8797,3,6,6,3,0,155,5,62.5,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,7,0,6,0,6,1,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3573,3,12,12,1,0,156,5,55.0,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,5,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6320,3,12,12,,0,156,5,72.5,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,4,1,3,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7205,3,12,12,,0,156,6,72.0,1997,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,6,0,7,1,6,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8711,3,12,12,12,0,155,7,88.5,1997,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,0,0,0,0,False,8,0,10,1,9,2,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
429,3,59,59,34,1,84,5,62.5,1997,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,4,21,0,0,False,4,0,4,1,3,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
