provider_id,qr_rating,program_type,age_6wk_17mo,age_18_23mo,age_0_23mo,age_2yr,age_3yr,age_4yr,age_5yr_preschool,age_5_15yr,licensed_capacity,enrollment_availability,accreditation_american_montessori_society_ams,accreditation_association_montessori_international_usa_ami_usa,accreditation_association_of_independent_maryland_schools_aims,accreditation_cognia_early_learning_accreditation,accreditation_maryland_accreditation,accreditation_middle_states_association_of_colleges_and_schools_commission_on_elementary_and_secondary_schools_msa_cess,accreditation_national_association_for_family_child_care_nafcc,accreditation_national_association_for_the_education_of_young_children_naeyc,accreditation_national_early_childhood_program_accreditation_necpa,achievement_accredited_program,achievement_asthma_and_allergy_friendly,achievement_cultural_and_linguistic_competency,achievement_eco_friendly_program,achievement_family_engagement,achievement_health_and_wellness,achievement_judy_center,achievement_military_child_care_in_your_neighborhood,achievement_quality_business_practices,accreditation_other
2452,3,Child Care Center,True,True,False,True,True,True,True,True,93,,,,,,,,,,,,,,,,,,,,
577,1,Child Care Center,True,True,False,True,True,True,True,True,82,,,,,,,,,,,,,,,,,,,,
4757,2,Child Care Center,False,False,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
1990,1,Child Care Center,True,True,False,True,True,True,True,True,81,,,,,,,,,,,,,,,,,,,,
1844,4,LOC,False,False,False,True,True,True,True,True,133,,,,,,,,,,,,,,,,,,,,
623,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2580,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
365,1,School-Age Only,False,False,False,False,False,False,False,True,120,,,,,,,,,,,,,,,,,,,,
5305,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
6262,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6774,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4344,3,Large Family Child Care,False,False,True,True,True,True,True,False,12,,,,,,,,,,,,,,,,,,Military Child Care in Your Neighborhood,,
1113,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
79,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
5954,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3027,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2438,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4135,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
6474,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6534,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
204,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6033,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4335,2,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,2,Child Care Center,True,True,False,True,True,True,True,True,101,,,,,,,,,,,,,,,,,,,,
1530,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1625,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5363,1,Child Care Center,True,True,False,True,True,True,True,False,18,,,,,,,,,,,,,,,,,,,,
4981,3,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
3202,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5404,3,Family Child Care,False,False,True,True,True,True,True,False,7,,,,,,,,,,,,,,,,,,,,
6030,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
474,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4012,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
7102,1,Family Child Care,False,False,True,True,True,True,True,True,5,,,,,,,,,,,,,,,,,,,,
1632,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3962,1,Child Care Center,False,False,False,False,True,True,True,False,126,,,,,,,,,,,,,,,,,,,,
6674,1,Child Care Center,True,True,False,True,True,True,True,True,95,,,,,,,,,,,,,,,,,,,,
6871,2,Child Care Center,True,True,False,True,True,True,True,True,51,,,,,,,,,,,,,,,,,,,,
1366,5,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,Judy Center,Military Child Care in Your Neighborhood,,
2467,4,Child Care Center,True,True,False,True,True,True,True,True,18,,,,,,,,,,,,,,,,,,,,
6926,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
6389,2,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
3381,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3515,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1628,1,Child Care Center,True,True,False,True,True,True,True,True,91,,,,,,,,,,,,,,,,,,,,
5464,5,LOC,False,False,False,False,True,True,True,True,193,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
121,1,Child Care Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,1,Child Care Center,True,True,False,True,True,True,True,True,61,,,,,,,,,,,,,,,,,,,,
4398,3,Child Care Center,True,True,False,True,True,True,True,True,36,,,,,,,,,,,,,,,,,,,,
3751,4,Child Care Center,True,True,False,True,True,True,True,True,51,,,,,,,,,,,,,,,,,,,,
421,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4386,3,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5271,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6820,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
5869,4,Child Care Center,False,False,False,True,True,True,True,True,52,,,,,,,,,,,,,,,,,,,,
1856,4,Child Care Center,True,True,False,True,False,False,False,False,30,,,,,,,,,,,,,,,,,,,,
5091,5,Child Care Center,True,True,False,True,True,True,True,True,21,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5457,3,Child Care Center,True,True,False,True,True,True,True,True,57,,,,,,,,,,,,,,,,Health and Wellness,,,,
2037,3,Child Care Center,True,True,False,True,True,True,True,True,36,,,,,,,,,,,,,,,,,,,,
6147,1,Child Care Center,True,True,False,True,True,True,True,True,97,True,,,,,,,,,,,,,,,,,,,
3940,3,School-Age Only,False,False,False,False,False,False,False,True,20,,,,,,,,,,,,,,,,,,,,
6355,3,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
667,3,School-Age Only,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,
4134,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
285,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
5103,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
2121,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
4248,3,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
4667,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
6869,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
1282,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
1126,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6408,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
2225,3,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
6046,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
2576,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
4762,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
3408,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
1765,3,School-Age Only,False,False,False,False,True,True,True,True,60,,,,,,,,,,,,,,,,,,,,
6219,3,School-Age Only,False,False,False,False,False,False,False,True,59,,,,,,,,,,,,,,,,,,,,
6927,1,School-Age Only,False,False,False,False,True,True,True,True,75,,,,,,,,,,,,,,,,,,,,
5433,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
3136,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
2670,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
3666,3,School-Age Only,False,False,False,False,False,False,False,True,73,,,,,,,,,,,,,,,,,,,,
3991,3,School-Age Only,False,False,False,False,False,False,False,True,75,,,,,,,,,,,,,,,,,,,,
7066,3,School-Age Only,False,False,False,False,True,True,True,True,60,,,,,,,,,,,,,,,,,,,,
867,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6387,3,School-Age Only,False,False,False,False,True,True,True,True,60,,,,,,,,,,,,,,,,,,,,
851,3,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
3163,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
5861,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
6426,3,School-Age Only,False,False,False,False,False,False,False,True,105,,,,,,,,,,,,,,,,,,,,
2666,3,School-Age Only,False,False,False,False,False,False,False,True,60,,,,,,,,,,,,,,,,,,,,
2799,3,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
4127,2,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
3673,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
994,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4108,5,Child Care Center,True,True,False,True,True,True,True,False,65,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),,,,,,,,,,
2911,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3966,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
2526,1,Child Care Center,False,False,False,False,True,True,True,True,36,,,,,,,,,,,,,,,,,,,,
292,1,Child Care Center,True,True,False,True,True,True,True,True,132,,,,,,,,,,,,,,,,,,,,
1749,1,Child Care Center,True,True,False,True,True,True,True,True,147,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2132,1,Child Care Center,True,True,False,True,True,True,True,True,132,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
5602,1,Child Care Center,True,True,False,True,True,True,True,True,139,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4699,4,Child Care Center,True,True,False,True,True,True,True,True,112,,,,,,,,,,,,,,,,,,,,
6527,1,Child Care Center,True,True,False,True,True,True,True,True,135,,,,,,,,,,,,,,,,,,,,
3984,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
6678,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4321,2,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
3192,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6508,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,Eco-Friendly Program,,Health and Wellness,,,Quality Business Practices,
7018,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
925,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3145,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6429,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4407,3,Child Care Center,True,True,False,True,True,True,True,True,55,,,,,,,,,,,,,,,,,,,,
6318,1,Child Care Center,True,True,False,True,True,True,True,True,20,,,,,,,,,,,,,,,,,,,,
1028,3,Child Care Center,True,True,False,True,True,True,True,True,95,,,,,,,,,,,,,,,,,,,,
4452,3,Child Care Center,True,True,False,True,True,True,True,True,162,,,,,,,,,,,,,,,,,,,,
2142,2,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4081,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
468,1,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
3823,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
963,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5402,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
3568,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
2023,1,Child Care Center,False,False,False,True,True,True,True,True,60,,,,,,,,,,,,,,,,,,,,
6966,1,Child Care Center,True,True,False,True,True,True,True,True,57,,,,,,,,,,,,,,,,,,,,
3832,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
835,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4965,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2445,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1536,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3020,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3840,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6279,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2502,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
134,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6044,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2471,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2627,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4676,1,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
4929,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
6021,2,Child Care Center,True,True,False,True,True,True,True,True,109,,,,,,,,,,,,,,,,,,,,
5202,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6496,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
469,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
6996,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2221,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2199,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3006,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
2593,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
4015,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5679,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1620,2,Child Care Center,True,True,False,True,True,True,True,True,174,,,,,,,,,,,,,,,,,,,,
4822,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6298,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
2534,5,Family Child Care,False,False,True,True,True,True,True,True,8,True,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,Quality Business Practices,
1809,4,Child Care Center,True,True,False,True,True,True,True,False,52,,,,,,,,,,,,,,,,,,,,
580,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2944,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4432,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
6495,1,Family Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,Cultural and Linguistic Competency,,,,,,Quality Business Practices,
715,1,Child Care Center,True,True,False,True,True,True,True,False,75,,,,,,,,,,,,,,,,,,,,
5523,3,Child Care Center,True,True,False,True,True,True,True,True,85,,,,,,,,,,,,,,,,,,,,
1014,1,Child Care Center,False,False,False,False,True,True,True,False,70,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2672,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
5933,5,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,Military Child Care in Your Neighborhood,Quality Business Practices,
6995,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4636,1,Family Child Care,False,False,True,True,True,True,True,True,7,,,,,,,,,,,,,,,,,,,,
4920,1,Family Child Care,False,False,False,True,True,True,True,True,5,,,,,,,,,,,,,,,,,,,,
1070,5,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
1923,1,Child Care Center,True,True,False,True,True,True,True,False,129,,,,,,,,,,,,,,,,,,,,
5025,1,School-Age Only,False,False,False,False,False,False,False,True,45,,,,,,,,,,,,,,,,,,,,
3297,1,Child Care Center,False,False,False,True,True,True,True,False,28,,,,,,,,,,,,,,,,,,,,
3259,1,Child Care Center,True,True,False,True,True,True,True,False,65,,,,,,,,,,,,,,,,,,,,
968,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2848,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4972,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4834,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
683,1,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
523,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2632,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5104,1,Child Care Center,True,True,False,True,True,True,True,True,135,,,,,,,,,,,,,,,,,,,,
1946,5,Child Care Center,True,True,False,True,True,True,True,True,136,,,,,,,,,,National Early Childhood Program Accreditation (NECPA),Accredited Program,,,,,,,,,
2226,1,Child Care Center,True,True,False,True,True,True,True,True,29,,,,,,,,,,,,,,,,,,,,
4867,3,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
2522,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
969,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2231,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,Eco-Friendly Program,,,,,,
819,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3661,1,Child Care Center,True,True,False,True,True,True,True,True,29,,,,,,,,,,,,,,,,,,,,
4615,1,School-Age Only,False,False,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
4899,1,Child Care Center,True,True,False,True,True,True,True,True,73,,,,,,,,,,,,,,,,,,,,
4057,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
245,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1960,4,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1771,3,School-Age Only,True,True,False,True,True,True,True,True,20,,,,,,,,,,,,,,,,,,,,
4960,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
7101,4,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
1177,2,Child Care Center,True,True,False,True,True,True,True,True,49,,,,,,,,,,,,,,,,,,,,
3454,3,Child Care Center,True,True,False,True,True,True,True,True,117,,,,,,,,,,,,,,,,,,,,
3334,3,Child Care Center,True,True,False,True,True,True,True,True,92,,,,,,,,,,,,,,,,,,,,
6562,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1474,5,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
4850,3,Child Care Center,True,True,False,True,True,True,True,True,153,,,,,,,,,,,,,,,,,,,,
3669,1,Child Care Center,False,False,False,True,True,True,True,True,164,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
1655,3,Child Care Center,True,True,False,True,True,True,True,True,53,,,,,,,,,,,,,,,,,,,,
5670,3,Child Care Center,True,True,False,True,True,True,True,True,90,,,,,,,,,,,,,,,,,,,,
6531,1,Child Care Center,False,False,False,False,True,True,True,True,20,,,,,,,,,,,,,,,,,,,,
2227,1,School-Age Only,False,False,False,False,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,
30,1,Child Care Center,False,True,False,True,True,True,True,True,241,,American Montessori Society (AMS),,,,,,,,,Accredited Program,,,,,,,,,
4013,1,Family Child Care,False,False,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
920,1,Family Child Care,False,False,False,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3975,3,Child Care Center,True,True,False,True,True,True,True,True,19,,,,,,,,,,,,,,,,,,,,
2223,1,School-Age Only,False,False,False,False,False,True,True,True,30,,,,,,,,,,,,,,,,,,,,
4475,5,Public Prekindergarten,,,,,,,,,,,,,,,,,,,,Accredited Program,,,,,,,,,
1872,2,Child Care Center,False,False,False,True,True,True,True,True,52,,,,,,,,,,,,,,,,,,,,
2162,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5075,1,Child Care Center,True,True,False,True,True,True,True,False,39,,,,,,,,,,,,,,,,,,,,
4380,5,Child Care Center,False,False,False,True,True,True,True,True,142,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
4683,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
3102,1,Child Care Center,True,True,False,True,True,True,True,True,61,,,,,,,,,,,,,,,,,,,,
309,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4466,1,LOC,False,False,False,True,True,True,True,False,40,,,,,,,,,,,,,,,,,,,,
338,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3630,5,LOC,False,False,False,False,True,True,True,True,200,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
2969,1,School-Age Only,False,False,False,False,False,False,False,True,81,,,,,,,,,,,,,,,,,,,,
5743,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2180,3,Child Care Center,True,True,False,True,True,True,True,True,98,,,,,,,,,,,,,,,,,,,,
1945,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3762,3,Child Care Center,False,False,False,False,True,True,True,True,29,,,,,,,,,National Association for the Education of Young Children (NAEYC),,Accredited Program,,,,,,,,,
3234,1,Family Child Care,False,False,True,True,True,True,True,False,5,,,,,,,,,,,,,,,,,,,,
1686,2,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
5585,3,Child Care Center,False,False,False,True,True,True,True,True,15,,,,,,,,,,,,,,,,,,,,
2730,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6486,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3135,3,Family Child Care,False,False,True,True,True,True,True,False,8,,,,,,,,,,,,,,,,,,,,
2373,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
2271,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
6895,2,Child Care Center,False,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
5621,3,Child Care Center,True,True,False,True,True,True,True,True,316,,,,,,,,,,,,,,,,Health and Wellness,,,,
6467,5,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,National Association for Family Child Care (NAFCC),,,Accredited Program,,,,,,,,,
3803,5,Public Prekindergarten,,,,,,,,,,,,,,,Maryland Accreditation,,,,,Accredited Program,,,,,,,,,
6883,1,Family Child Care,False,False,True,True,True,True,True,True,6,,,,,,,,,,,,,,,,,,,,
2372,3,Large Family Child Care,False,False,True,True,True,True,True,True,12,,,,,,,,,,,,,,,,,,,,
2166,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3375,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
180,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4092,2,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
4531,3,Child Care Center,False,False,False,True,True,True,True,False,42,,,,,,,,,,,,,,,,,,,,
6770,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
3520,3,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
5972,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
1847,1,Family Child Care,False,False,True,True,True,True,True,True,8,,,,,,,,,,,,,,,,,,,,
